"","Depth","Grainsize","Percentage","Class","Location","Core"
"7382",26,0.0278,0,"Clay","South","S3"
"7383",26,0.0315,0,"Clay","South","S3"
"7384",26,0.0358,0,"Clay","South","S3"
"7385",26,0.0407,0,"Clay","South","S3"
"7386",26,0.0463,0,"Clay","South","S3"
"7387",26,0.0526,0,"Clay","South","S3"
"7388",26,0.0597,0,"Clay","South","S3"
"7389",26,0.0679,0,"Clay","South","S3"
"7390",26,0.0771,0,"Clay","South","S3"
"7391",26,0.0876,0,"Clay","South","S3"
"7392",26,0.0995,0,"Clay","South","S3"
"7393",26,0.113,0,"Clay","South","S3"
"7394",26,0.128,0,"Clay","South","S3"
"7395",26,0.146,0,"Clay","South","S3"
"7396",26,0.166,0,"Clay","South","S3"
"7397",26,0.188,0,"Clay","South","S3"
"7398",26,0.214,0,"Clay","South","S3"
"7399",26,0.243,0,"Clay","South","S3"
"7400",26,0.276,0,"Clay","South","S3"
"7401",26,0.314,0,"Clay","South","S3"
"7402",26,0.357,0,"Clay","South","S3"
"7403",26,0.405,0,"Clay","South","S3"
"7404",26,0.46,0,"Clay","South","S3"
"7405",26,0.523,0,"Clay","South","S3"
"7406",26,0.594,0,"Clay","South","S3"
"7407",26,0.675,0,"Clay","South","S3"
"7408",26,0.767,0,"Clay","South","S3"
"7409",26,0.872,0,"Clay","South","S3"
"7410",26,0.991,0,"Clay","South","S3"
"7411",26,1.13,0,"Clay","South","S3"
"7412",26,1.28,0,"Clay","South","S3"
"7413",26,1.45,0,"Clay","South","S3"
"7414",26,1.65,0,"Clay","South","S3"
"7415",26,1.88,0,"Clay","South","S3"
"7416",26,2.13,0.0844444444444444,"V.F. Silt","South","S3"
"7417",26,2.42,0.187777777777778,"V.F. Silt","South","S3"
"7418",26,2.75,0.326666666666667,"V.F. Silt","South","S3"
"7419",26,3.12,0.548888888888889,"V.F. Silt","South","S3"
"7420",26,3.55,0.912222222222222,"V.F. Silt","South","S3"
"7421",26,4.03,1.42,"F. Silt","South","S3"
"7422",26,4.58,1.99666666666667,"F. Silt","South","S3"
"7423",26,5.21,2.53111111111111,"F. Silt","South","S3"
"7424",26,5.92,2.93444444444444,"F. Silt","South","S3"
"7425",26,6.72,3.21111111111111,"F. Silt","South","S3"
"7426",26,7.64,3.39222222222222,"F. Silt","South","S3"
"7427",26,8.68,3.50888888888889,"M. Silt","South","S3"
"7428",26,9.86,3.58111111111111,"M. Silt","South","S3"
"7429",26,11.2,3.64111111111111,"M. Silt","South","S3"
"7430",26,12.7,3.69444444444444,"M. Silt","South","S3"
"7431",26,14.5,3.75777777777778,"M. Silt","South","S3"
"7432",26,16.4,3.81777777777778,"C. Silt","South","S3"
"7433",26,18.7,3.87222222222222,"C. Silt","South","S3"
"7434",26,21.2,3.89888888888889,"C. Silt","South","S3"
"7435",26,24.1,3.88555555555556,"C. Silt","South","S3"
"7436",26,27.4,3.82777777777778,"C. Silt","South","S3"
"7437",26,31.1,3.71555555555556,"V.C. Silt","South","S3"
"7438",26,35.3,3.55222222222222,"V.C. Silt","South","S3"
"7439",26,40.1,3.34777777777778,"V.C. Silt","South","S3"
"7440",26,45.6,3.11222222222222,"V.C. Silt","South","S3"
"7441",26,51.8,2.86555555555556,"V.C. Silt","South","S3"
"7442",26,58.9,2.62333333333333,"V.C. Silt","South","S3"
"7443",26,66.9,2.39888888888889,"V.F. Sand","South","S3"
"7444",26,76,2.20111111111111,"V.F. Sand","South","S3"
"7445",26,86.4,2.03222222222222,"V.F. Sand","South","S3"
"7446",26,98.1,1.88888888888889,"V.F. Sand","South","S3"
"7447",26,111,1.76666666666667,"V.F. Sand","South","S3"
"7448",26,127,1.66666666666667,"F. Sand","South","S3"
"7449",26,144,1.58444444444444,"F. Sand","South","S3"
"7450",26,163,1.51555555555556,"F. Sand","South","S3"
"7451",26,186,1.46111111111111,"F. Sand","South","S3"
"7452",26,211,1.41,"F. Sand","South","S3"
"7453",26,240,1.35666666666667,"F. Sand","South","S3"
"7454",26,272,1.29111111111111,"Sand","South","S3"
"7455",26,310,1.20555555555556,"Sand","South","S3"
"7456",26,352,1.09,"Sand","South","S3"
"7457",26,400,0.942222222222222,"Sand","South","S3"
"7458",26,454,0.767777777777778,"Sand","South","S3"
"7459",26,516,0.568888888888889,"C. Sand","South","S3"
"7460",26,586,0.356666666666667,"C. Sand","South","S3"
"7461",26,666,0.171111111111111,"C. Sand","South","S3"
"7462",26,756,0.0644444444444444,"C. Sand","South","S3"
"7463",26,859,0.00555555555555556,"C. Sand","South","S3"
"7464",26,976,0,"C. Sand","South","S3"
"7465",26,1110,0,"V.C. Sand","South","S3"
"7466",26,1260,0,"V.C. Sand","South","S3"
"7467",26,1430,0,"V.C. Sand","South","S3"
"7468",26,1630,0,"V.C. Sand","South","S3"
"7469",26,1850,0,"V.C. Sand","South","S3"
"7470",26,2100,0,"V.F. Gravel","South","S3"
"7471",26,2390,0,"V.F. Gravel","South","S3"
"7472",26,2710,0,"V.F. Gravel","South","S3"
"7473",26,3080,0,"V.F. Gravel","South","S3"
"7474",26,3500,0,"V.F. Gravel","South","S3"
"7475",28,0.01,0,"Clay","South","S3"
"7476",28,0.0114,0,"Clay","South","S3"
"7477",28,0.0129,0,"Clay","South","S3"
"7478",28,0.0147,0,"Clay","South","S3"
"7479",28,0.0167,0,"Clay","South","S3"
"7480",28,0.0189,0,"Clay","South","S3"
"7481",28,0.0215,0,"Clay","South","S3"
"7482",28,0.0244,0,"Clay","South","S3"
"7483",28,0.0278,0,"Clay","South","S3"
"7484",28,0.0315,0,"Clay","South","S3"
"7485",28,0.0358,0,"Clay","South","S3"
"7486",28,0.0407,0,"Clay","South","S3"
"7487",28,0.0463,0,"Clay","South","S3"
"7488",28,0.0526,0,"Clay","South","S3"
"7489",28,0.0597,0,"Clay","South","S3"
"7490",28,0.0679,0,"Clay","South","S3"
"7491",28,0.0771,0,"Clay","South","S3"
"7492",28,0.0876,0,"Clay","South","S3"
"7493",28,0.0995,0,"Clay","South","S3"
"7494",28,0.113,0,"Clay","South","S3"
"7495",28,0.128,0,"Clay","South","S3"
"7496",28,0.146,0,"Clay","South","S3"
"7497",28,0.166,0,"Clay","South","S3"
"7498",28,0.188,0,"Clay","South","S3"
"7499",28,0.214,0,"Clay","South","S3"
"7500",28,0.243,0,"Clay","South","S3"
"7501",28,0.276,0,"Clay","South","S3"
"7502",28,0.314,0,"Clay","South","S3"
"7503",28,0.357,0,"Clay","South","S3"
"7504",28,0.405,0,"Clay","South","S3"
"7505",28,0.46,0,"Clay","South","S3"
"7506",28,0.523,0,"Clay","South","S3"
"7507",28,0.594,0,"Clay","South","S3"
"7508",28,0.675,0,"Clay","South","S3"
"7509",28,0.767,0,"Clay","South","S3"
"7510",28,0.872,0,"Clay","South","S3"
"7511",28,0.991,0,"Clay","South","S3"
"7512",28,1.13,0,"Clay","South","S3"
"7513",28,1.28,0,"Clay","South","S3"
"7514",28,1.45,0,"Clay","South","S3"
"7515",28,1.65,0,"Clay","South","S3"
"7516",28,1.88,0.0655555555555556,"Clay","South","S3"
"7517",28,2.13,0.19,"V.F. Silt","South","S3"
"7518",28,2.42,0.346666666666667,"V.F. Silt","South","S3"
"7519",28,2.75,0.534444444444444,"V.F. Silt","South","S3"
"7520",28,3.12,0.797777777777778,"V.F. Silt","South","S3"
"7521",28,3.55,1.18666666666667,"V.F. Silt","South","S3"
"7522",28,4.03,1.70888888888889,"F. Silt","South","S3"
"7523",28,4.58,2.29111111111111,"F. Silt","South","S3"
"7524",28,5.21,2.81888888888889,"F. Silt","South","S3"
"7525",28,5.92,3.20888888888889,"F. Silt","South","S3"
"7526",28,6.72,3.46222222222222,"F. Silt","South","S3"
"7527",28,7.64,3.61222222222222,"F. Silt","South","S3"
"7528",28,8.68,3.68222222222222,"M. Silt","South","S3"
"7529",28,9.86,3.70111111111111,"M. Silt","South","S3"
"7530",28,11.2,3.69888888888889,"M. Silt","South","S3"
"7531",28,12.7,3.68555555555556,"M. Silt","South","S3"
"7532",28,14.5,3.67222222222222,"M. Silt","South","S3"
"7533",28,16.4,3.66,"C. Silt","South","S3"
"7534",28,18.7,3.63777777777778,"C. Silt","South","S3"
"7535",28,21.2,3.6,"C. Silt","South","S3"
"7536",28,24.1,3.53111111111111,"C. Silt","South","S3"
"7537",28,27.4,3.42666666666667,"C. Silt","South","S3"
"7538",28,31.1,3.28333333333333,"V.C. Silt","South","S3"
"7539",28,35.3,3.10111111111111,"V.C. Silt","South","S3"
"7540",28,40.1,2.89222222222222,"V.C. Silt","South","S3"
"7541",28,45.6,2.67111111111111,"V.C. Silt","South","S3"
"7542",28,51.8,2.45111111111111,"V.C. Silt","South","S3"
"7543",28,58.9,2.25,"V.C. Silt","South","S3"
"7544",28,66.9,2.07777777777778,"V.F. Sand","South","S3"
"7545",28,76,1.94222222222222,"V.F. Sand","South","S3"
"7546",28,86.4,1.84,"V.F. Sand","South","S3"
"7547",28,98.1,1.76555555555556,"V.F. Sand","South","S3"
"7548",28,111,1.70888888888889,"V.F. Sand","South","S3"
"7549",28,127,1.66444444444444,"F. Sand","South","S3"
"7550",28,144,1.63,"F. Sand","South","S3"
"7551",28,163,1.59333333333333,"F. Sand","South","S3"
"7552",28,186,1.56,"F. Sand","South","S3"
"7553",28,211,1.52,"F. Sand","South","S3"
"7554",28,240,1.47111111111111,"F. Sand","South","S3"
"7555",28,272,1.41222222222222,"Sand","South","S3"
"7556",28,310,1.33444444444444,"Sand","South","S3"
"7557",28,352,1.23444444444444,"Sand","South","S3"
"7558",28,400,1.10666666666667,"Sand","South","S3"
"7559",28,454,0.951111111111111,"Sand","South","S3"
"7560",28,516,0.77,"C. Sand","South","S3"
"7561",28,586,0.566666666666667,"C. Sand","South","S3"
"7562",28,666,0.357777777777778,"C. Sand","South","S3"
"7563",28,756,0.191111111111111,"C. Sand","South","S3"
"7564",28,859,0.09,"C. Sand","South","S3"
"7565",28,976,0.0322222222222222,"C. Sand","South","S3"
"7566",28,1110,0.0122222222222222,"V.C. Sand","South","S3"
"7567",28,1260,0,"V.C. Sand","South","S3"
"7568",28,1430,0,"V.C. Sand","South","S3"
"7569",28,1630,0,"V.C. Sand","South","S3"
"7570",28,1850,0,"V.C. Sand","South","S3"
"7571",28,2100,0,"V.F. Gravel","South","S3"
"7572",28,2390,0,"V.F. Gravel","South","S3"
"7573",28,2710,0,"V.F. Gravel","South","S3"
"7574",28,3080,0,"V.F. Gravel","South","S3"
"7575",28,3500,0,"V.F. Gravel","South","S3"
"7576",30,0.01,0,"Clay","South","S3"
"7577",30,0.0114,0,"Clay","South","S3"
"7578",30,0.0129,0,"Clay","South","S3"
"7579",30,0.0147,0,"Clay","South","S3"
"7580",30,0.0167,0,"Clay","South","S3"
"7581",30,0.0189,0,"Clay","South","S3"
"7582",30,0.0215,0,"Clay","South","S3"
"7583",30,0.0244,0,"Clay","South","S3"
"7584",30,0.0278,0,"Clay","South","S3"
"7585",30,0.0315,0,"Clay","South","S3"
"7586",30,0.0358,0,"Clay","South","S3"
"7587",30,0.0407,0,"Clay","South","S3"
"7588",30,0.0463,0,"Clay","South","S3"
"7589",30,0.0526,0,"Clay","South","S3"
"7590",30,0.0597,0,"Clay","South","S3"
"7591",30,0.0679,0,"Clay","South","S3"
"7592",30,0.0771,0,"Clay","South","S3"
"7593",30,0.0876,0,"Clay","South","S3"
"7594",30,0.0995,0,"Clay","South","S3"
"7595",30,0.113,0,"Clay","South","S3"
"7596",30,0.128,0,"Clay","South","S3"
"7597",30,0.146,0,"Clay","South","S3"
"7598",30,0.166,0,"Clay","South","S3"
"7599",30,0.188,0,"Clay","South","S3"
"7600",30,0.214,0,"Clay","South","S3"
"7601",30,0.243,0,"Clay","South","S3"
"7602",30,0.276,0,"Clay","South","S3"
"7603",30,0.314,0,"Clay","South","S3"
"7604",30,0.357,0,"Clay","South","S3"
"7605",30,0.405,0,"Clay","South","S3"
"7606",30,0.46,0,"Clay","South","S3"
"7607",30,0.523,0,"Clay","South","S3"
"7608",30,0.594,0,"Clay","South","S3"
"7609",30,0.675,0,"Clay","South","S3"
"7610",30,0.767,0,"Clay","South","S3"
"7611",30,0.872,0,"Clay","South","S3"
"7612",30,0.991,0,"Clay","South","S3"
"7613",30,1.13,0,"Clay","South","S3"
"7614",30,1.28,0,"Clay","South","S3"
"7615",30,1.45,0,"Clay","South","S3"
"7616",30,1.65,0,"Clay","South","S3"
"7617",30,1.88,0.0811111111111111,"Clay","South","S3"
"7618",30,2.13,0.218888888888889,"V.F. Silt","South","S3"
"7619",30,2.42,0.388888888888889,"V.F. Silt","South","S3"
"7620",30,2.75,0.588888888888889,"V.F. Silt","South","S3"
"7621",30,3.12,0.852222222222222,"V.F. Silt","South","S3"
"7622",30,3.55,1.23666666666667,"V.F. Silt","South","S3"
"7623",30,4.03,1.74777777777778,"F. Silt","South","S3"
"7624",30,4.58,2.31222222222222,"F. Silt","South","S3"
"7625",30,5.21,2.82,"F. Silt","South","S3"
"7626",30,5.92,3.19111111111111,"F. Silt","South","S3"
"7627",30,6.72,3.42444444444444,"F. Silt","South","S3"
"7628",30,7.64,3.55111111111111,"F. Silt","South","S3"
"7629",30,8.68,3.6,"M. Silt","South","S3"
"7630",30,9.86,3.59777777777778,"M. Silt","South","S3"
"7631",30,11.2,3.56888888888889,"M. Silt","South","S3"
"7632",30,12.7,3.53222222222222,"M. Silt","South","S3"
"7633",30,14.5,3.49666666666667,"M. Silt","South","S3"
"7634",30,16.4,3.46444444444444,"C. Silt","South","S3"
"7635",30,18.7,3.42888888888889,"C. Silt","South","S3"
"7636",30,21.2,3.37777777777778,"C. Silt","South","S3"
"7637",30,24.1,3.30777777777778,"C. Silt","South","S3"
"7638",30,27.4,3.20333333333333,"C. Silt","South","S3"
"7639",30,31.1,3.06888888888889,"V.C. Silt","South","S3"
"7640",30,35.3,2.90222222222222,"V.C. Silt","South","S3"
"7641",30,40.1,2.71111111111111,"V.C. Silt","South","S3"
"7642",30,45.6,2.51111111111111,"V.C. Silt","South","S3"
"7643",30,51.8,2.31111111111111,"V.C. Silt","South","S3"
"7644",30,58.9,2.12888888888889,"V.C. Silt","South","S3"
"7645",30,66.9,1.97555555555556,"V.F. Sand","South","S3"
"7646",30,76,1.85777777777778,"V.F. Sand","South","S3"
"7647",30,86.4,1.77,"V.F. Sand","South","S3"
"7648",30,98.1,1.71,"V.F. Sand","South","S3"
"7649",30,111,1.67111111111111,"V.F. Sand","South","S3"
"7650",30,127,1.64555555555556,"F. Sand","South","S3"
"7651",30,144,1.62888888888889,"F. Sand","South","S3"
"7652",30,163,1.62111111111111,"F. Sand","South","S3"
"7653",30,186,1.61444444444444,"F. Sand","South","S3"
"7654",30,211,1.60888888888889,"F. Sand","South","S3"
"7655",30,240,1.59666666666667,"F. Sand","South","S3"
"7656",30,272,1.57555555555556,"Sand","South","S3"
"7657",30,310,1.53666666666667,"Sand","South","S3"
"7658",30,352,1.47333333333333,"Sand","South","S3"
"7659",30,400,1.38,"Sand","South","S3"
"7660",30,454,1.24333333333333,"Sand","South","S3"
"7661",30,516,1.06888888888889,"C. Sand","South","S3"
"7662",30,586,0.857777777777778,"C. Sand","South","S3"
"7663",30,666,0.646666666666667,"C. Sand","South","S3"
"7664",30,756,0.432222222222222,"C. Sand","South","S3"
"7665",30,859,0.251111111111111,"C. Sand","South","S3"
"7666",30,976,0.113333333333333,"C. Sand","South","S3"
"7667",30,1110,0.0677777777777778,"V.C. Sand","South","S3"
"7668",30,1260,0.0344444444444444,"V.C. Sand","South","S3"
"7669",30,1430,0.00222222222222222,"V.C. Sand","South","S3"
"7670",30,1630,0,"V.C. Sand","South","S3"
"7671",30,1850,0,"V.C. Sand","South","S3"
"7672",30,2100,0,"V.F. Gravel","South","S3"
"7673",30,2390,0,"V.F. Gravel","South","S3"
"7674",30,2710,0,"V.F. Gravel","South","S3"
"7675",30,3080,0,"V.F. Gravel","South","S3"
"7676",30,3500,0,"V.F. Gravel","South","S3"
"7677",32,0.01,0,"Clay","South","S3"
"7678",32,0.0114,0,"Clay","South","S3"
"7679",32,0.0129,0,"Clay","South","S3"
"7680",32,0.0147,0,"Clay","South","S3"
"7681",32,0.0167,0,"Clay","South","S3"
"7682",32,0.0189,0,"Clay","South","S3"
"7683",32,0.0215,0,"Clay","South","S3"
"7684",32,0.0244,0,"Clay","South","S3"
"7685",32,0.0278,0,"Clay","South","S3"
"7686",32,0.0315,0,"Clay","South","S3"
"7687",32,0.0358,0,"Clay","South","S3"
"7688",32,0.0407,0,"Clay","South","S3"
"7689",32,0.0463,0,"Clay","South","S3"
"7690",32,0.0526,0,"Clay","South","S3"
"7691",32,0.0597,0,"Clay","South","S3"
"7692",32,0.0679,0,"Clay","South","S3"
"7693",32,0.0771,0,"Clay","South","S3"
"7694",32,0.0876,0,"Clay","South","S3"
"7695",32,0.0995,0,"Clay","South","S3"
"7696",32,0.113,0,"Clay","South","S3"
"7697",32,0.128,0,"Clay","South","S3"
"7698",32,0.146,0,"Clay","South","S3"
"7699",32,0.166,0,"Clay","South","S3"
"7700",32,0.188,0,"Clay","South","S3"
"7701",32,0.214,0,"Clay","South","S3"
"7702",32,0.243,0,"Clay","South","S3"
"7703",32,0.276,0,"Clay","South","S3"
"7704",32,0.314,0,"Clay","South","S3"
"7705",32,0.357,0,"Clay","South","S3"
"7706",32,0.405,0,"Clay","South","S3"
"7707",32,0.46,0,"Clay","South","S3"
"7708",32,0.523,0,"Clay","South","S3"
"7709",32,0.594,0,"Clay","South","S3"
"7710",32,0.675,0,"Clay","South","S3"
"7711",32,0.767,0,"Clay","South","S3"
"7712",32,0.872,0,"Clay","South","S3"
"7713",32,0.991,0,"Clay","South","S3"
"7714",32,1.13,0,"Clay","South","S3"
"7715",32,1.28,0,"Clay","South","S3"
"7716",32,1.45,0,"Clay","South","S3"
"7717",32,1.65,0,"Clay","South","S3"
"7718",32,1.88,0,"Clay","South","S3"
"7719",32,2.13,0.112222222222222,"V.F. Silt","South","S3"
"7720",32,2.42,0.216666666666667,"V.F. Silt","South","S3"
"7721",32,2.75,0.348888888888889,"V.F. Silt","South","S3"
"7722",32,3.12,0.548888888888889,"V.F. Silt","South","S3"
"7723",32,3.55,0.862222222222222,"V.F. Silt","South","S3"
"7724",32,4.03,1.29,"F. Silt","South","S3"
"7725",32,4.58,1.77444444444444,"F. Silt","South","S3"
"7726",32,5.21,2.21777777777778,"F. Silt","South","S3"
"7727",32,5.92,2.54777777777778,"F. Silt","South","S3"
"7728",32,6.72,2.76444444444444,"F. Silt","South","S3"
"7729",32,7.64,2.89666666666667,"F. Silt","South","S3"
"7730",32,8.68,2.97,"M. Silt","South","S3"
"7731",32,9.86,3.00444444444444,"M. Silt","South","S3"
"7732",32,11.2,3.01888888888889,"M. Silt","South","S3"
"7733",32,12.7,3.03333333333333,"M. Silt","South","S3"
"7734",32,14.5,3.05111111111111,"M. Silt","South","S3"
"7735",32,16.4,3.06555555555556,"C. Silt","South","S3"
"7736",32,18.7,3.07444444444444,"C. Silt","South","S3"
"7737",32,21.2,3.07,"C. Silt","South","S3"
"7738",32,24.1,3.04111111111111,"C. Silt","South","S3"
"7739",32,27.4,2.97555555555556,"C. Silt","South","S3"
"7740",32,31.1,2.88,"V.C. Silt","South","S3"
"7741",32,35.3,2.75666666666667,"V.C. Silt","South","S3"
"7742",32,40.1,2.61222222222222,"V.C. Silt","South","S3"
"7743",32,45.6,2.46111111111111,"V.C. Silt","South","S3"
"7744",32,51.8,2.31555555555556,"V.C. Silt","South","S3"
"7745",32,58.9,2.18666666666667,"V.C. Silt","South","S3"
"7746",32,66.9,2.08777777777778,"V.F. Sand","South","S3"
"7747",32,76,2.01555555555556,"V.F. Sand","South","S3"
"7748",32,86.4,1.96666666666667,"V.F. Sand","South","S3"
"7749",32,98.1,1.93888888888889,"V.F. Sand","South","S3"
"7750",32,111,1.92333333333333,"V.F. Sand","South","S3"
"7751",32,127,1.91555555555556,"F. Sand","South","S3"
"7752",32,144,1.92111111111111,"F. Sand","South","S3"
"7753",32,163,1.93888888888889,"F. Sand","South","S3"
"7754",32,186,1.96444444444444,"F. Sand","South","S3"
"7755",32,211,2.00444444444444,"F. Sand","South","S3"
"7756",32,240,2.05111111111111,"F. Sand","South","S3"
"7757",32,272,2.09,"Sand","South","S3"
"7758",32,310,2.11666666666667,"Sand","South","S3"
"7759",32,352,2.11,"Sand","South","S3"
"7760",32,400,2.05777777777778,"Sand","South","S3"
"7761",32,454,1.94777777777778,"Sand","South","S3"
"7762",32,516,1.77222222222222,"C. Sand","South","S3"
"7763",32,586,1.53111111111111,"C. Sand","South","S3"
"7764",32,666,1.24444444444444,"C. Sand","South","S3"
"7765",32,756,0.94,"C. Sand","South","S3"
"7766",32,859,0.631111111111111,"C. Sand","South","S3"
"7767",32,976,0.343333333333333,"C. Sand","South","S3"
"7768",32,1110,0.184444444444444,"V.C. Sand","South","S3"
"7769",32,1260,0.115555555555556,"V.C. Sand","South","S3"
"7770",32,1430,0.0577777777777778,"V.C. Sand","South","S3"
"7771",32,1630,0.0277777777777778,"V.C. Sand","South","S3"
"7772",32,1850,0.00888888888888889,"V.C. Sand","South","S3"
"7773",32,2100,0,"V.F. Gravel","South","S3"
"7774",32,2390,0,"V.F. Gravel","South","S3"
"7775",32,2710,0,"V.F. Gravel","South","S3"
"7776",32,3080,0,"V.F. Gravel","South","S3"
"7777",32,3500,0,"V.F. Gravel","South","S3"
"7778",34,0.01,0,"Clay","South","S3"
"7779",34,0.0114,0,"Clay","South","S3"
"7780",34,0.0129,0,"Clay","South","S3"
"7781",34,0.0147,0,"Clay","South","S3"
"7782",34,0.0167,0,"Clay","South","S3"
"7783",34,0.0189,0,"Clay","South","S3"
"7784",34,0.0215,0,"Clay","South","S3"
"7785",34,0.0244,0,"Clay","South","S3"
"7786",34,0.0278,0,"Clay","South","S3"
"7787",34,0.0315,0,"Clay","South","S3"
"7788",34,0.0358,0,"Clay","South","S3"
"7789",34,0.0407,0,"Clay","South","S3"
"7790",34,0.0463,0,"Clay","South","S3"
"7791",34,0.0526,0,"Clay","South","S3"
"7792",34,0.0597,0,"Clay","South","S3"
"7793",34,0.0679,0,"Clay","South","S3"
"7794",34,0.0771,0,"Clay","South","S3"
"7795",34,0.0876,0,"Clay","South","S3"
"7796",34,0.0995,0,"Clay","South","S3"
"7797",34,0.113,0,"Clay","South","S3"
"7798",34,0.128,0,"Clay","South","S3"
"7799",34,0.146,0,"Clay","South","S3"
"7800",34,0.166,0,"Clay","South","S3"
"7801",34,0.188,0,"Clay","South","S3"
"7802",34,0.214,0,"Clay","South","S3"
"7803",34,0.243,0,"Clay","South","S3"
"7804",34,0.276,0,"Clay","South","S3"
"7805",34,0.314,0,"Clay","South","S3"
"7806",34,0.357,0,"Clay","South","S3"
"7807",34,0.405,0,"Clay","South","S3"
"7808",34,0.46,0,"Clay","South","S3"
"7809",34,0.523,0,"Clay","South","S3"
"7810",34,0.594,0,"Clay","South","S3"
"7811",34,0.675,0,"Clay","South","S3"
"7812",34,0.767,0,"Clay","South","S3"
"7813",34,0.872,0,"Clay","South","S3"
"7814",34,0.991,0,"Clay","South","S3"
"7815",34,1.13,0,"Clay","South","S3"
"7816",34,1.28,0,"Clay","South","S3"
"7817",34,1.45,0,"Clay","South","S3"
"7818",34,1.65,0,"Clay","South","S3"
"7819",34,1.88,0,"Clay","South","S3"
"7820",34,2.13,0.0955555555555556,"V.F. Silt","South","S3"
"7821",34,2.42,0.19,"V.F. Silt","South","S3"
"7822",34,2.75,0.311111111111111,"V.F. Silt","South","S3"
"7823",34,3.12,0.494444444444444,"V.F. Silt","South","S3"
"7824",34,3.55,0.776666666666667,"V.F. Silt","South","S3"
"7825",34,4.03,1.16666666666667,"F. Silt","South","S3"
"7826",34,4.58,1.61,"F. Silt","South","S3"
"7827",34,5.21,2.01222222222222,"F. Silt","South","S3"
"7828",34,5.92,2.31111111111111,"F. Silt","South","S3"
"7829",34,6.72,2.50777777777778,"F. Silt","South","S3"
"7830",34,7.64,2.62666666666667,"F. Silt","South","S3"
"7831",34,8.68,2.69111111111111,"M. Silt","South","S3"
"7832",34,9.86,2.71666666666667,"M. Silt","South","S3"
"7833",34,11.2,2.72555555555556,"M. Silt","South","S3"
"7834",34,12.7,2.73222222222222,"M. Silt","South","S3"
"7835",34,14.5,2.73666666666667,"M. Silt","South","S3"
"7836",34,16.4,2.74444444444444,"C. Silt","South","S3"
"7837",34,18.7,2.74555555555556,"C. Silt","South","S3"
"7838",34,21.2,2.73888888888889,"C. Silt","South","S3"
"7839",34,24.1,2.71111111111111,"C. Silt","South","S3"
"7840",34,27.4,2.65888888888889,"C. Silt","South","S3"
"7841",34,31.1,2.58555555555556,"V.C. Silt","South","S3"
"7842",34,35.3,2.49555555555556,"V.C. Silt","South","S3"
"7843",34,40.1,2.39444444444444,"V.C. Silt","South","S3"
"7844",34,45.6,2.29111111111111,"V.C. Silt","South","S3"
"7845",34,51.8,2.20222222222222,"V.C. Silt","South","S3"
"7846",34,58.9,2.13111111111111,"V.C. Silt","South","S3"
"7847",34,66.9,2.08777777777778,"V.F. Sand","South","S3"
"7848",34,76,2.07,"V.F. Sand","South","S3"
"7849",34,86.4,2.07333333333333,"V.F. Sand","South","S3"
"7850",34,98.1,2.09111111111111,"V.F. Sand","South","S3"
"7851",34,111,2.12111111111111,"V.F. Sand","South","S3"
"7852",34,127,2.16,"F. Sand","South","S3"
"7853",34,144,2.20666666666667,"F. Sand","South","S3"
"7854",34,163,2.26333333333333,"F. Sand","South","S3"
"7855",34,186,2.33555555555556,"F. Sand","South","S3"
"7856",34,211,2.41222222222222,"F. Sand","South","S3"
"7857",34,240,2.49222222222222,"F. Sand","South","S3"
"7858",34,272,2.55,"Sand","South","S3"
"7859",34,310,2.58333333333333,"Sand","South","S3"
"7860",34,352,2.56444444444444,"Sand","South","S3"
"7861",34,400,2.47888888888889,"Sand","South","S3"
"7862",34,454,2.31777777777778,"Sand","South","S3"
"7863",34,516,2.08111111111111,"C. Sand","South","S3"
"7864",34,586,1.77333333333333,"C. Sand","South","S3"
"7865",34,666,1.42111111111111,"C. Sand","South","S3"
"7866",34,756,1.05333333333333,"C. Sand","South","S3"
"7867",34,859,0.696666666666667,"C. Sand","South","S3"
"7868",34,976,0.357777777777778,"C. Sand","South","S3"
"7869",34,1110,0.147777777777778,"V.C. Sand","South","S3"
"7870",34,1260,0.0788888888888889,"V.C. Sand","South","S3"
"7871",34,1430,0.06,"V.C. Sand","South","S3"
"7872",34,1630,0.0455555555555556,"V.C. Sand","South","S3"
"7873",34,1850,0.0333333333333333,"V.C. Sand","South","S3"
"7874",34,2100,0.0244444444444444,"V.F. Gravel","South","S3"
"7875",34,2390,0.0166666666666667,"V.F. Gravel","South","S3"
"7876",34,2710,0,"V.F. Gravel","South","S3"
"7877",34,3080,0,"V.F. Gravel","South","S3"
"7878",34,3500,0,"V.F. Gravel","South","S3"
"7879",36,0.01,0,"Clay","South","S3"
"7880",36,0.0114,0,"Clay","South","S3"
"7881",36,0.0129,0,"Clay","South","S3"
"7882",36,0.0147,0,"Clay","South","S3"
"7883",36,0.0167,0,"Clay","South","S3"
"7884",36,0.0189,0,"Clay","South","S3"
"7885",36,0.0215,0,"Clay","South","S3"
"7886",36,0.0244,0,"Clay","South","S3"
"7887",36,0.0278,0,"Clay","South","S3"
"7888",36,0.0315,0,"Clay","South","S3"
"7889",36,0.0358,0,"Clay","South","S3"
"7890",36,0.0407,0,"Clay","South","S3"
"7891",36,0.0463,0,"Clay","South","S3"
"7892",36,0.0526,0,"Clay","South","S3"
"7893",36,0.0597,0,"Clay","South","S3"
"7894",36,0.0679,0,"Clay","South","S3"
"7895",36,0.0771,0,"Clay","South","S3"
